name: 0d1c574f-032d-4844-9536-cdb7f8ddec3a num_items: 100
token, class_id, token_value, token_tf, token_df
разговор, @default_class, 0.00024840605328790843, 3.0, 3.0
лоран, @default_class, 8.280202018795535e-05, 1.0, 1.0
невыполнение, @default_class, 8.280202018795535e-05, 1.0, 1.0
росреестр, @default_class, 0.0001656040403759107, 2.0, 1.0
главный, @default_class, 0.0007452181889675558, 9.0, 8.0
грузоперевозка, @default_class, 8.280202018795535e-05, 1.0, 1.0
financial, @default_class, 8.280202018795535e-05, 1.0, 1.0
роспуск, @default_class, 8.280202018795535e-05, 1.0, 1.0
исполнение, @default_class, 0.0001656040403759107, 2.0, 1.0
вариант, @default_class, 0.00024840605328790843, 3.0, 2.0
аналитик, @default_class, 0.00041401010821573436, 5.0, 3.0
global, @default_class, 8.280202018795535e-05, 1.0, 1.0
мнение, @default_class, 0.0010764262406155467, 13.0, 11.0
нападение, @default_class, 0.0014904363779351115, 18.0, 12.0
беспрецедентный, @default_class, 8.280202018795535e-05, 1.0, 1.0
валютный, @default_class, 8.280202018795535e-05, 1.0, 1.0
александра, @default_class, 8.280202018795535e-05, 1.0, 1.0
приобретать, @default_class, 0.0003312080807518214, 4.0, 3.0
заниматься, @default_class, 0.0001656040403759107, 2.0, 2.0
выводить, @default_class, 0.0001656040403759107, 2.0, 2.0
глубоководный, @default_class, 0.0003312080807518214, 4.0, 2.0
гражданский, @default_class, 0.0003312080807518214, 4.0, 4.0
далеко, @default_class, 0.00024840605328790843, 3.0, 2.0
детство, @default_class, 8.280202018795535e-05, 1.0, 1.0
наблюдение, @default_class, 0.0001656040403759107, 2.0, 1.0
зима, @default_class, 0.0001656040403759107, 2.0, 2.0
дима, @default_class, 0.0001656040403759107, 2.0, 1.0
братство, @default_class, 8.280202018795535e-05, 1.0, 1.0
добрый, @default_class, 0.00024840605328790843, 3.0, 1.0
девять, @default_class, 0.00024840605328790843, 3.0, 3.0
июнь, @default_class, 0.0015732384053990245, 19.0, 15.0
стенсон, @default_class, 0.00024840605328790843, 3.0, 1.0
дозваниваться, @default_class, 8.280202018795535e-05, 1.0, 1.0
ханты, @default_class, 8.280202018795535e-05, 1.0, 1.0
подобный, @default_class, 0.0003312080807518214, 4.0, 4.0
дочь, @default_class, 8.280202018795535e-05, 1.0, 1.0
спектр, @default_class, 0.0001656040403759107, 2.0, 2.0
поссориться, @default_class, 8.280202018795535e-05, 1.0, 1.0
артист, @default_class, 8.280202018795535e-05, 1.0, 1.0
изменять, @default_class, 0.0001656040403759107, 2.0, 1.0
измерение, @default_class, 0.0001656040403759107, 2.0, 2.0
выплачивать, @default_class, 0.00024840605328790843, 3.0, 3.0
жанейро, @default_class, 0.00024840605328790843, 3.0, 2.0
инженер, @default_class, 0.0001656040403759107, 2.0, 2.0
интересно, @default_class, 8.280202018795535e-05, 1.0, 1.0
лыжа, @default_class, 8.280202018795535e-05, 1.0, 1.0
королевский, @default_class, 0.00024840605328790843, 3.0, 1.0
множественный, @default_class, 8.280202018795535e-05, 1.0, 1.0
маленький, @default_class, 0.00041401010821573436, 5.0, 3.0
мама, @default_class, 8.280202018795535e-05, 1.0, 1.0
миша, @default_class, 8.280202018795535e-05, 1.0, 1.0
никакой, @default_class, 8.280202018795535e-05, 1.0, 1.0
награда, @default_class, 8.280202018795535e-05, 1.0, 1.0
отпускать, @default_class, 0.00024840605328790843, 3.0, 2.0
кинокомпания, @default_class, 0.0001656040403759107, 2.0, 1.0
нравиться, @default_class, 8.280202018795535e-05, 1.0, 1.0
канцерова, @default_class, 8.280202018795535e-05, 1.0, 1.0
незаконно, @default_class, 0.0001656040403759107, 2.0, 2.0
общаться, @default_class, 0.0001656040403759107, 2.0, 2.0
корректировка, @default_class, 8.280202018795535e-05, 1.0, 1.0
сасим, @default_class, 0.0003312080807518214, 4.0, 1.0
реанимация, @default_class, 8.280202018795535e-05, 1.0, 1.0
резерв, @default_class, 8.280202018795535e-05, 1.0, 1.0
одноклассница, @default_class, 8.280202018795535e-05, 1.0, 1.0
однокурсник, @default_class, 8.280202018795535e-05, 1.0, 1.0
защита, @default_class, 0.00041401010821573436, 5.0, 5.0
план, @default_class, 0.0004968121065758169, 6.0, 5.0
кататься, @default_class, 8.280202018795535e-05, 1.0, 1.0
отзывчивый, @default_class, 0.0001656040403759107, 2.0, 1.0
пенсия, @default_class, 0.0003312080807518214, 4.0, 2.0
разоблачать, @default_class, 8.280202018795535e-05, 1.0, 1.0
плавание, @default_class, 8.280202018795535e-05, 1.0, 1.0
повертываться, @default_class, 8.280202018795535e-05, 1.0, 1.0
погружать, @default_class, 8.280202018795535e-05, 1.0, 1.0
подводник, @default_class, 0.00024840605328790843, 3.0, 2.0
подводный, @default_class, 0.00024840605328790843, 3.0, 2.0
поддерживать, @default_class, 0.0003312080807518214, 4.0, 4.0
больной, @default_class, 8.280202018795535e-05, 1.0, 1.0
грудной, @default_class, 8.280202018795535e-05, 1.0, 1.0
поделиться, @default_class, 0.00024840605328790843, 3.0, 3.0
рекордный, @default_class, 8.280202018795535e-05, 1.0, 1.0
постановка, @default_class, 8.280202018795535e-05, 1.0, 1.0
подлодка, @default_class, 8.280202018795535e-05, 1.0, 1.0
подтвердить, @default_class, 0.00024840605328790843, 3.0, 3.0
подниматься, @default_class, 0.00024840605328790843, 3.0, 2.0
порнопредпочтение, @default_class, 8.280202018795535e-05, 1.0, 1.0
информагентство, @default_class, 8.280202018795535e-05, 1.0, 1.0
разработчик, @default_class, 8.280202018795535e-05, 1.0, 1.0
посмертно, @default_class, 8.280202018795535e-05, 1.0, 1.0
накануне, @default_class, 8.280202018795535e-05, 1.0, 1.0
профессия, @default_class, 8.280202018795535e-05, 1.0, 1.0
прыгать, @default_class, 8.280202018795535e-05, 1.0, 1.0
вышеуказанный, @default_class, 0.0001656040403759107, 2.0, 2.0
ранг, @default_class, 0.0001656040403759107, 2.0, 2.0
рыбак, @default_class, 8.280202018795535e-05, 1.0, 1.0
свекровь, @default_class, 8.280202018795535e-05, 1.0, 1.0
пехота, @default_class, 8.280202018795535e-05, 1.0, 1.0
ananova, @default_class, 8.280202018795535e-05, 1.0, 1.0
свет, @default_class, 0.0001656040403759107, 2.0, 2.0
семилетний, @default_class, 8.280202018795535e-05, 1.0, 1.0
сестра, @default_class, 8.280202018795535e-05, 1.0, 1.0
силовой, @default_class, 0.0001656040403759107, 2.0, 2.0
соловьев, @default_class, 0.0003312080807518214, 4.0, 1.0
книга, @default_class, 0.0003312080807518214, 4.0, 3.0
спасать, @default_class, 8.280202018795535e-05, 1.0, 1.0
стопа, @default_class, 8.280202018795535e-05, 1.0, 1.0
страйкбол, @default_class, 8.280202018795535e-05, 1.0, 1.0
триллер, @default_class, 8.280202018795535e-05, 1.0, 1.0
многополярный, @default_class, 8.280202018795535e-05, 1.0, 1.0
студент, @default_class, 8.280202018795535e-05, 1.0, 1.0
сухиничев, @default_class, 8.280202018795535e-05, 1.0, 1.0
происходить, @default_class, 0.0022356545086950064, 27.0, 22.0
упразднять, @default_class, 8.280202018795535e-05, 1.0, 1.0
гостеприимство, @default_class, 8.280202018795535e-05, 1.0, 1.0
трамвай, @default_class, 8.280202018795535e-05, 1.0, 1.0
палестинский, @default_class, 0.00041401010821573436, 5.0, 1.0
заключать, @default_class, 0.0003312080807518214, 4.0, 4.0
теплота, @default_class, 8.280202018795535e-05, 1.0, 1.0
друг, @default_class, 0.0003312080807518214, 4.0, 2.0
ожидаться, @default_class, 0.0001656040403759107, 2.0, 2.0
товарищ, @default_class, 8.280202018795535e-05, 1.0, 1.0
нацгвардия, @default_class, 8.280202018795535e-05, 1.0, 1.0
норвегия, @default_class, 8.280202018795535e-05, 1.0, 1.0
узнавать, @default_class, 0.0001656040403759107, 2.0, 1.0
песня, @default_class, 0.0003312080807518214, 4.0, 3.0
соцсеть, @default_class, 0.0001656040403759107, 2.0, 2.0
улыбаться, @default_class, 8.280202018795535e-05, 1.0, 1.0
толоть, @default_class, 8.280202018795535e-05, 1.0, 1.0
сход, @default_class, 8.280202018795535e-05, 1.0, 1.0
унимать, @default_class, 8.280202018795535e-05, 1.0, 1.0
подробно, @default_class, 8.280202018795535e-05, 1.0, 1.0
уходить, @default_class, 0.0001656040403759107, 2.0, 2.0
наброситься, @default_class, 8.280202018795535e-05, 1.0, 1.0
человеческий, @default_class, 8.280202018795535e-05, 1.0, 1.0
patrick, @default_class, 0.0001656040403759107, 2.0, 2.0
шойгу, @default_class, 0.0003312080807518214, 4.0, 2.0
содержаться, @default_class, 0.00024840605328790843, 3.0, 3.0
экстремал, @default_class, 8.280202018795535e-05, 1.0, 1.0
финансовый, @default_class, 0.0001656040403759107, 2.0, 1.0
ашхабад, @default_class, 8.280202018795535e-05, 1.0, 1.0
беспорядок, @default_class, 0.0001656040403759107, 2.0, 2.0
борьба, @default_class, 0.0004968121065758169, 6.0, 4.0
следовать, @default_class, 0.0003312080807518214, 4.0, 4.0
сообщать, @default_class, 0.006872567813843489, 83.0, 71.0
бросать, @default_class, 8.280202018795535e-05, 1.0, 1.0
harris, @default_class, 8.280202018795535e-05, 1.0, 1.0
сценарий, @default_class, 8.280202018795535e-05, 1.0, 1.0
быстро, @default_class, 8.280202018795535e-05, 1.0, 1.0
власть, @default_class, 0.0014904363779351115, 18.0, 11.0
creep, @default_class, 0.0001656040403759107, 2.0, 1.0
проходить, @default_class, 0.0015732384053990245, 19.0, 16.0
riot, @default_class, 0.0001656040403759107, 2.0, 1.0
воздух, @default_class, 0.00024840605328790843, 3.0, 2.0
послужить, @default_class, 0.0001656040403759107, 2.0, 2.0
учиться, @default_class, 8.280202018795535e-05, 1.0, 1.0
встречать, @default_class, 8.280202018795535e-05, 1.0, 1.0
выражаться, @default_class, 8.280202018795535e-05, 1.0, 1.0
дубль, @default_class, 8.280202018795535e-05, 1.0, 1.0
налагать, @default_class, 8.280202018795535e-05, 1.0, 1.0
гибнуть, @default_class, 8.280202018795535e-05, 1.0, 1.0
хольмен, @default_class, 8.280202018795535e-05, 1.0, 1.0
градус, @default_class, 8.280202018795535e-05, 1.0, 1.0
кирпичный, @default_class, 8.280202018795535e-05, 1.0, 1.0
грузовик, @default_class, 8.280202018795535e-05, 1.0, 1.0
дерево, @default_class, 8.280202018795535e-05, 1.0, 1.0
домоуправление, @default_class, 8.280202018795535e-05, 1.0, 1.0
костел, @default_class, 8.280202018795535e-05, 1.0, 1.0
вячеслав, @default_class, 0.0003312080807518214, 4.0, 4.0
замена, @default_class, 8.280202018795535e-05, 1.0, 1.0
пребывать, @default_class, 8.280202018795535e-05, 1.0, 1.0
здание, @default_class, 0.00041401010821573436, 5.0, 4.0
возникать, @default_class, 0.0003312080807518214, 4.0, 3.0
камень, @default_class, 0.0001656040403759107, 2.0, 2.0
отказываться, @default_class, 0.00041401010821573436, 5.0, 5.0
парахат, @default_class, 8.280202018795535e-05, 1.0, 1.0
подмога, @default_class, 8.280202018795535e-05, 1.0, 1.0
пообещать, @default_class, 0.0004968121065758169, 6.0, 6.0
увольнять, @default_class, 0.00024840605328790843, 3.0, 3.0
портить, @default_class, 8.280202018795535e-05, 1.0, 1.0
потасовка, @default_class, 8.280202018795535e-05, 1.0, 1.0
боксер, @default_class, 0.00024840605328790843, 3.0, 1.0
вильярайгос, @default_class, 8.280202018795535e-05, 1.0, 1.0
напугать, @default_class, 8.280202018795535e-05, 1.0, 1.0
альбом, @default_class, 0.0003312080807518214, 4.0, 2.0
глобус, @default_class, 8.280202018795535e-05, 1.0, 1.0
зайти, @default_class, 8.280202018795535e-05, 1.0, 1.0
пригрозить, @default_class, 8.280202018795535e-05, 1.0, 1.0
универсальный, @default_class, 0.0001656040403759107, 2.0, 1.0
прогнать, @default_class, 8.280202018795535e-05, 1.0, 1.0
медицинский, @default_class, 0.0003312080807518214, 4.0, 4.0
рейнджерс, @default_class, 8.280202018795535e-05, 1.0, 1.0
районный, @default_class, 0.00024840605328790843, 3.0, 3.0
солнце, @default_class, 8.280202018795535e-05, 1.0, 1.0
продовольствие, @default_class, 8.280202018795535e-05, 1.0, 1.0
суть, @default_class, 0.0001656040403759107, 2.0, 2.0
общественность, @default_class, 0.0001656040403759107, 2.0, 2.0
сергей, @default_class, 0.0009108222438953817, 11.0, 6.0
спасение, @default_class, 8.280202018795535e-05, 1.0, 1.0
полицейский, @default_class, 0.0007452181889675558, 9.0, 7.0
тень, @default_class, 8.280202018795535e-05, 1.0, 1.0
бренд, @default_class, 8.280202018795535e-05, 1.0, 1.0
постоянно, @default_class, 8.280202018795535e-05, 1.0, 1.0
туркменистан, @default_class, 8.280202018795535e-05, 1.0, 1.0
участник, @default_class, 0.0006624161615036428, 8.0, 5.0
игрок, @default_class, 8.280202018795535e-05, 1.0, 1.0
планироваться, @default_class, 0.0004968121065758169, 6.0, 4.0
убеждать, @default_class, 8.280202018795535e-05, 1.0, 1.0
установленный, @default_class, 8.280202018795535e-05, 1.0, 1.0
фергана, @default_class, 8.280202018795535e-05, 1.0, 1.0
перспективный, @default_class, 8.280202018795535e-05, 1.0, 1.0
хроника, @default_class, 8.280202018795535e-05, 1.0, 1.0
собирать, @default_class, 0.00024840605328790843, 3.0, 2.0
villaraigosa, @default_class, 8.280202018795535e-05, 1.0, 1.0
величина, @default_class, 8.280202018795535e-05, 1.0, 1.0
выброс, @default_class, 8.280202018795535e-05, 1.0, 1.0
гэри, @default_class, 8.280202018795535e-05, 1.0, 1.0
болотов, @default_class, 0.0006624161615036428, 8.0, 1.0
неудачный, @default_class, 8.280202018795535e-05, 1.0, 1.0
источать, @default_class, 8.280202018795535e-05, 1.0, 1.0
полуфинал, @default_class, 0.0003312080807518214, 4.0, 2.0
издательский, @default_class, 8.280202018795535e-05, 1.0, 1.0
стена, @default_class, 8.280202018795535e-05, 1.0, 1.0
курица, @default_class, 8.280202018795535e-05, 1.0, 1.0
менее, @default_class, 0.0001656040403759107, 2.0, 2.0
бессрочный, @default_class, 8.280202018795535e-05, 1.0, 1.0
релиз, @default_class, 0.0003312080807518214, 4.0, 4.0
house, @default_class, 8.280202018795535e-05, 1.0, 1.0
мера, @default_class, 0.00024840605328790843, 3.0, 3.0
московский, @default_class, 0.0009108222438953817, 11.0, 10.0
